,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
4376,"Socorro, NM",US,33.8837,-106.7235,1/31/20,0,0,0
4377,"Bernalillo, NM",US,35.0178,-106.6291,1/31/20,0,0,0
4378,"Oakland, MI",US,42.5922,-83.3362,1/31/20,0,0,0
4379,"Wayne, MI",US,42.2791,-83.3362,1/31/20,0,0,0
4380,"New Castle, DE",US,39.5393,-75.6674,1/31/20,0,0,0
4381,,Cuba,22.0,-80.0,1/31/20,0,0,0
4382,,Guyana,5.0,-58.75,1/31/20,0,0,0
4383,Australian Capital Territory,Australia,-35.4735,149.0124,1/31/20,0,0,0
4384,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,1/31/20,2,0,0
4385,,Kazakhstan,48.0196,66.9237,1/31/20,0,0,0
4386,French Polynesia,France,-17.6797,149.4068,1/31/20,0,0,0
4387,,Cayman Islands,19.3133,-81.2546,1/31/20,0,0,0
4388,,Guadeloupe,16.265,-61.551,1/31/20,0,0,0
4389,Manitoba,Canada,53.7609,-98.8139,1/31/20,0,0,0
4390,Saskatchewan,Canada,52.9399,-106.4509,1/31/20,0,0,0
4391,,Ethiopia,9.145,40.4897,1/31/20,0,0,0
4392,,Sudan,12.8628,30.2176,1/31/20,0,0,0
4393,,Guinea,9.9456,-9.6966,1/31/20,0,0,0
4394,,Aruba,12.5211,-69.9683,1/31/20,0,0,0
4395,Grand Princess,Canada,37.6489,-122.6655,1/31/20,0,0,0
4396,,Kenya,-0.0236,37.9062,1/31/20,0,0,0
4397,,Antigua and Barbuda,17.0608,-61.7964,1/31/20,0,0,0
4398,Alabama,US,32.3182,-86.9023,1/31/20,0,0,0
4399,Fench Guiana,France,4.0,-53.0,1/31/20,0,0,0
4400,,Uruguay,-32.5228,-55.7658,1/31/20,0,0,0
4401,,Ghana,7.9465,-1.0232,1/31/20,0,0,0
4402,Puerto Rico,US,18.2208,-66.5901,1/31/20,0,0,0
4403,,Jersey,49.19,-2.11,1/31/20,0,0,0
4404,,Namibia,-22.9576,18.4904,1/31/20,0,0,0
4405,,Seychelles,-4.6796,55.492,1/31/20,0,0,0
4406,,Trinidad and Tobago,10.6918,-61.2225,1/31/20,0,0,0
4407,,Venezuela,6.4238,-66.5897,1/31/20,0,0,0
4408,,Curacao,12.1696,-68.99,1/31/20,0,0,0
4409,,Eswatini,-26.5225,31.4659,1/31/20,0,0,0
4410,,Gabon,-0.8037,11.6094,1/31/20,0,0,0
4411,,Guatemala,15.7835,-90.2308,1/31/20,0,0,0
4412,,Guernsey,49.45,-2.58,1/31/20,0,0,0
4413,,Mauritania,21.0079,10.9408,1/31/20,0,0,0
4414,,Rwanda,-1.9403,29.8739,1/31/20,0,0,0
4415,,Saint Lucia,13.9094,-60.9789,1/31/20,0,0,0
4416,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/31/20,0,0,0
4417,,Suriname,3.9193,-56.0278,1/31/20,0,0,0
4418,"Virgin Islands, U.S.",US,18.3358,-64.8963,1/31/20,0,0,0
4419,,occupied Palestinian territory,31.9522,35.2332,1/31/20,0,0,0
4420,,Thailand,15.0,101.0,2/1/20,19,5,0
4421,,Japan,36.0,138.0,2/1/20,20,1,0
4422,,Singapore,1.2833,103.8333,2/1/20,16,0,0
4423,,Nepal,28.1667,84.25,2/1/20,1,0,0
4424,,Malaysia,2.5,112.5,2/1/20,8,0,0
4425,British Columbia,Canada,49.2827,-123.1207,2/1/20,1,0,0
4426,New South Wales,Australia,-33.8688,151.2093,2/1/20,4,2,0
4427,Victoria,Australia,-37.8136,144.9631,2/1/20,4,0,0
4428,Queensland,Australia,-28.0167,153.4,2/1/20,3,0,0
4429,,Cambodia,11.55,104.9167,2/1/20,1,0,0
4430,,Sri Lanka,7.0,81.0,2/1/20,1,0,0
4431,,Germany,51.0,9.0,2/1/20,8,0,0
4432,,Finland,64.0,26.0,2/1/20,1,0,0
4433,,United Arab Emirates,24.0,54.0,2/1/20,4,0,0
4434,,Philippines,13.0,122.0,2/1/20,1,0,0
4435,,India,21.0,78.0,2/1/20,1,0,0
4436,,Italy,43.0,12.0,2/1/20,2,0,0
4437,,Sweden,63.0,16.0,2/1/20,1,0,0
4438,,Spain,40.0,-4.0,2/1/20,1,0,0
4439,South Australia,Australia,-34.9285,138.6007,2/1/20,1,0,0
4440,,Belgium,50.8333,4.0,2/1/20,0,0,0
4441,,Egypt,26.0,30.0,2/1/20,0,0,0
4442,From Diamond Princess,Australia,35.4437,139.638,2/1/20,0,0,0
4443,,Lebanon,33.8547,35.8623,2/1/20,0,0,0
4444,,Iraq,33.0,44.0,2/1/20,0,0,0
4445,,Oman,21.0,57.0,2/1/20,0,0,0
4446,,Afghanistan,33.0,65.0,2/1/20,0,0,0
4447,,Bahrain,26.0275,50.55,2/1/20,0,0,0
4448,,Kuwait,29.5,47.75,2/1/20,0,0,0
4449,,Algeria,28.0339,1.6596,2/1/20,0,0,0
4450,,Croatia,45.1,15.2,2/1/20,0,0,0
4451,,Switzerland,46.8182,8.2275,2/1/20,0,0,0
4452,,Austria,47.5162,14.5501,2/1/20,0,0,0
4453,,Israel,31.0,35.0,2/1/20,0,0,0
4454,,Pakistan,30.3753,69.3451,2/1/20,0,0,0
4455,,Brazil,-14.235,-51.9253,2/1/20,0,0,0
4456,,Georgia,42.3154,43.3569,2/1/20,0,0,0
4457,,Greece,39.0742,21.8243,2/1/20,0,0,0
4458,,North Macedonia,41.6086,21.7453,2/1/20,0,0,0
4459,,Norway,60.472,8.4689,2/1/20,0,0,0
4460,,Romania,45.9432,24.9668,2/1/20,0,0,0
4461,,Estonia,58.5953,25.0136,2/1/20,0,0,0
4462,,Netherlands,52.1326,5.2913,2/1/20,0,0,0
4463,,San Marino,43.9424,12.4578,2/1/20,0,0,0
4464,,Belarus,53.7098,27.9534,2/1/20,0,0,0
4465,,Iceland,64.9631,-19.0208,2/1/20,0,0,0
4466,,Lithuania,55.1694,23.8813,2/1/20,0,0,0
4467,,Mexico,23.6345,-102.5528,2/1/20,0,0,0
4468,,New Zealand,-40.9006,174.886,2/1/20,0,0,0
4469,,Nigeria,9.082,8.6753,2/1/20,0,0,0
4470,Western Australia,Australia,-31.9505,115.8605,2/1/20,0,0,0
4471,,Ireland,53.1424,-7.6921,2/1/20,0,0,0
4472,,Luxembourg,49.8153,6.1296,2/1/20,0,0,0
4473,,Monaco,43.7333,7.4167,2/1/20,0,0,0
4474,,Qatar,25.3548,51.1839,2/1/20,0,0,0
4475,,Ecuador,-1.8312,-78.1834,2/1/20,0,0,0
4476,,Azerbaijan,40.1431,47.5769,2/1/20,0,0,0
4477,,Armenia,40.0691,45.0382,2/1/20,0,0,0
4478,,Dominican Republic,18.7357,-70.1627,2/1/20,0,0,0
4479,,Indonesia,-0.7893,113.9213,2/1/20,0,0,0
4480,,Portugal,39.3999,-8.2245,2/1/20,0,0,0
4481,,Andorra,42.5063,1.5218,2/1/20,0,0,0
4482,Tasmania,Australia,-41.4545,145.9707,2/1/20,0,0,0
4483,,Latvia,56.8796,24.6032,2/1/20,0,0,0
4484,,Morocco,31.7917,-7.0926,2/1/20,0,0,0
4485,,Saudi Arabia,24.0,45.0,2/1/20,0,0,0
4486,,Senegal,14.4974,-14.4524,2/1/20,0,0,0
4487,,Argentina,-38.4161,-63.6167,2/1/20,0,0,0
4488,,Chile,-35.6751,-71.543,2/1/20,0,0,0
4489,,Jordan,31.24,36.51,2/1/20,0,0,0
4490,,Ukraine,48.3794,31.1656,2/1/20,0,0,0
4491,,Hungary,47.1625,19.5033,2/1/20,0,0,0
4492,Northern Territory,Australia,-12.4634,130.8456,2/1/20,0,0,0
4493,,Liechtenstein,47.14,9.55,2/1/20,0,0,0
4494,,Poland,51.9194,19.1451,2/1/20,0,0,0
4495,,Tunisia,34.0,9.0,2/1/20,0,0,0
4496,,Bosnia and Herzegovina,43.9159,17.6791,2/1/20,0,0,0
4497,,Slovenia,46.1512,14.9955,2/1/20,0,0,0
4498,,South Africa,-30.5595,22.9375,2/1/20,0,0,0
4499,,Bhutan,27.5142,90.4336,2/1/20,0,0,0
4500,,Cameroon,3.8480000000000003,11.5021,2/1/20,0,0,0
4501,,Colombia,4.5709,-74.2973,2/1/20,0,0,0
4502,,Costa Rica,9.7489,-83.7534,2/1/20,0,0,0
4503,,Peru,-9.19,-75.0152,2/1/20,0,0,0
4504,,Serbia,44.0165,21.0059,2/1/20,0,0,0
4505,,Slovakia,48.669,19.699,2/1/20,0,0,0
4506,,Togo,8.6195,0.8248,2/1/20,0,0,0
4507,,French Guiana,3.9339,-53.1258,2/1/20,0,0,0
4508,,Malta,35.9375,14.3754,2/1/20,0,0,0
4509,,Martinique,14.6415,-61.0242,2/1/20,0,0,0
4510,,Bulgaria,42.7339,25.4858,2/1/20,0,0,0
4511,,Maldives,3.2028,73.2207,2/1/20,0,0,0
4512,,Bangladesh,23.685,90.3563,2/1/20,0,0,0
4513,,Paraguay,-23.4425,-58.4438,2/1/20,0,0,0
4514,Ontario,Canada,51.2538,-85.3232,2/1/20,3,0,0
4515,Alberta,Canada,53.9333,-116.5765,2/1/20,0,0,0
4516,Quebec,Canada,52.9399,-73.5491,2/1/20,0,0,0
4517,,Albania,41.1533,20.1683,2/1/20,0,0,0
4518,,Cyprus,35.1264,33.4299,2/1/20,0,0,0
4519,,Brunei,4.5353,114.7277,2/1/20,0,0,0
4520,Washington,US,47.4009,-121.4905,2/1/20,0,0,0
4521,New York,US,42.1657,-74.9481,2/1/20,0,0,0
4522,California,US,36.1162,-119.6816,2/1/20,0,0,0
4523,Massachusetts,US,42.2302,-71.5301,2/1/20,0,0,0
4524,Diamond Princess,US,35.4437,139.638,2/1/20,0,0,0
4525,Grand Princess,US,37.6489,-122.6655,2/1/20,0,0,0
4526,Georgia,US,33.0406,-83.6431,2/1/20,0,0,0
4527,Colorado,US,39.0598,-105.3111,2/1/20,0,0,0
4528,Florida,US,27.7663,-81.6868,2/1/20,0,0,0
4529,New Jersey,US,40.2989,-74.521,2/1/20,0,0,0
4530,Oregon,US,44.571999999999996,-122.0709,2/1/20,0,0,0
4531,Texas,US,31.0545,-97.5635,2/1/20,0,0,0
4532,Illinois,US,40.3495,-88.9861,2/1/20,0,0,0
4533,Pennsylvania,US,40.5908,-77.2098,2/1/20,0,0,0
4534,Iowa,US,42.0115,-93.2105,2/1/20,0,0,0
4535,Maryland,US,39.0639,-76.8021,2/1/20,0,0,0
4536,North Carolina,US,35.6301,-79.8064,2/1/20,0,0,0
4537,South Carolina,US,33.8569,-80.945,2/1/20,0,0,0
4538,Tennessee,US,35.7478,-86.6923,2/1/20,0,0,0
4539,Virginia,US,37.7693,-78.17,2/1/20,0,0,0
4540,Arizona,US,33.7298,-111.4312,2/1/20,0,0,0
4541,Indiana,US,39.8494,-86.2583,2/1/20,0,0,0
4542,Kentucky,US,37.6681,-84.6701,2/1/20,0,0,0
4543,District of Columbia,US,38.8974,-77.0268,2/1/20,0,0,0
4544,Nevada,US,38.3135,-117.0554,2/1/20,0,0,0
4545,New Hampshire,US,43.4525,-71.5639,2/1/20,0,0,0
4546,Minnesota,US,45.6945,-93.9002,2/1/20,0,0,0
4547,Nebraska,US,41.1254,-98.2681,2/1/20,0,0,0
4548,Ohio,US,40.3888,-82.7649,2/1/20,0,0,0
4549,Rhode Island,US,41.6809,-71.5118,2/1/20,0,0,0
4550,Wisconsin,US,44.2685,-89.6165,2/1/20,0,0,0
4551,Connecticut,US,41.5978,-72.7554,2/1/20,0,0,0
4552,Hawaii,US,21.0943,-157.4983,2/1/20,0,0,0
4553,Oklahoma,US,35.5653,-96.9289,2/1/20,0,0,0
4554,Utah,US,40.15,-111.8624,2/1/20,0,0,0
4555,,Burkina Faso,12.2383,-1.5616,2/1/20,0,0,0
4556,,Holy See,41.9029,12.4534,2/1/20,0,0,0
4557,,Mongolia,46.8625,103.8467,2/1/20,0,0,0
4558,,Panama,8.538,-80.7821,2/1/20,0,0,0
4559,Kansas,US,38.5266,-96.7265,2/1/20,0,0,0
4560,Louisiana,US,31.1695,-91.8678,2/1/20,0,0,0
4561,Missouri,US,38.4561,-92.2884,2/1/20,0,0,0
4562,Vermont,US,44.0459,-72.7107,2/1/20,0,0,0
4563,Alaska,US,61.3707,-152.4044,2/1/20,0,0,0
4564,Arkansas,US,34.9697,-92.3731,2/1/20,0,0,0
4565,Delaware,US,39.3185,-75.5071,2/1/20,0,0,0
4566,Idaho,US,44.2405,-114.4788,2/1/20,0,0,0
4567,Maine,US,44.6939,-69.3819,2/1/20,0,0,0
4568,Michigan,US,43.3266,-84.5361,2/1/20,0,0,0
4569,Mississippi,US,32.7416,-89.6787,2/1/20,0,0,0
4570,Montana,US,46.9219,-110.4544,2/1/20,0,0,0
4571,New Mexico,US,34.8405,-106.2485,2/1/20,0,0,0
4572,North Dakota,US,47.5289,-99.78399999999999,2/1/20,0,0,0
4573,South Dakota,US,44.2998,-99.4388,2/1/20,0,0,0
4574,West Virginia,US,38.4912,-80.9545,2/1/20,0,0,0
4575,Wyoming,US,42.756,-107.3025,2/1/20,0,0,0
4576,Hubei,China,30.9756,112.2707,2/1/20,7153,168,249
4577,,Iran,32.0,53.0,2/1/20,0,0,0
4578,,"Korea, South",36.0,128.0,2/1/20,12,0,0
4579,France,France,46.2276,2.2137,2/1/20,6,0,0
4580,Guangdong,China,23.3417,113.4244,2/1/20,535,14,0
4581,Henan,China,33.882,113.61399999999999,2/1/20,422,3,2
4582,Zhejiang,China,29.1832,120.0934,2/1/20,599,21,0
4583,Hunan,China,27.6104,111.7088,2/1/20,389,8,0
4584,Anhui,China,31.8257,117.2264,2/1/20,297,5,0
4585,Jiangxi,China,27.614,115.7221,2/1/20,286,9,0
4586,Shandong,China,36.3427,118.1498,2/1/20,206,3,0
4587,Diamond Princess,Cruise Ship,35.4437,139.638,2/1/20,0,0,0
4588,Jiangsu,China,32.9711,119.455,2/1/20,202,6,0
4589,Chongqing,China,30.0572,107.874,2/1/20,247,3,1
4590,Sichuan,China,30.6171,102.7103,2/1/20,207,3,1
4591,Heilongjiang,China,47.861999999999995,127.7615,2/1/20,80,2,2
4592,Denmark,Denmark,56.2639,9.5018,2/1/20,0,0,0
4593,Beijing,China,40.1824,116.4142,2/1/20,168,9,1
4594,Shanghai,China,31.201999999999998,121.4491,2/1/20,169,10,1
4595,Hebei,China,39.549,116.1306,2/1/20,96,0,1
4596,Fujian,China,26.0789,117.9874,2/1/20,144,0,0
4597,Guangxi,China,23.8298,108.7881,2/1/20,100,2,0
4598,Shaanxi,China,35.1917,108.8701,2/1/20,101,0,0
4599,Yunnan,China,24.974,101.48700000000001,2/1/20,93,2,0
4600,Hainan,China,19.1959,109.7453,2/1/20,62,1,1
4601,Guizhou,China,26.8154,106.8748,2/1/20,29,2,0
4602,Tianjin,China,39.3054,117.323,2/1/20,41,0,0
4603,Shanxi,China,37.5777,112.2922,2/1/20,47,1,0
4604,Gansu,China,37.8099,101.0583,2/1/20,40,0,0
4605,Hong Kong,China,22.3,114.2,2/1/20,13,0,0
4606,Liaoning,China,41.2956,122.6085,2/1/20,64,1,0
4607,Jilin,China,43.6661,126.1923,2/1/20,17,1,0
4608,,Czechia,49.8175,15.472999999999999,2/1/20,0,0,0
4609,Xinjiang,China,41.1129,85.2401,2/1/20,18,0,0
4610,Inner Mongolia,China,44.0935,113.9448,2/1/20,23,1,0
4611,Ningxia,China,37.2692,106.1655,2/1/20,26,0,0
4612,,Taiwan*,23.7,121.0,2/1/20,10,0,0
4613,,Vietnam,16.0,108.0,2/1/20,6,1,0
4614,,Russia,60.0,90.0,2/1/20,2,0,0
4615,Qinghai,China,35.7452,95.9956,2/1/20,9,0,0
4616,Macau,China,22.1667,113.55,2/1/20,7,0,0
4617,,Moldova,47.4116,28.3699,2/1/20,0,0,0
4618,,Bolivia,-16.2902,-63.5887,2/1/20,0,0,0
4619,Faroe Islands,Denmark,61.8926,-6.9118,2/1/20,0,0,0
4620,St Martin,France,18.0708,-63.0501,2/1/20,0,0,0
4621,,Honduras,15.2,-86.2419,2/1/20,0,0,0
4622,Channel Islands,United Kingdom,49.3723,-2.3644,2/1/20,0,0,0
4623,New Brunswick,Canada,46.5653,-66.4619,2/1/20,0,0,0
4624,Tibet,China,31.6927,88.0924,2/1/20,1,0,0
4625,,Congo (Kinshasa),-4.0383,21.7587,2/1/20,0,0,0
4626,,Cote d'Ivoire,7.54,-5.5471,2/1/20,0,0,0
4627,Saint Barthelemy,France,17.9,-62.8333,2/1/20,0,0,0
4628,,Jamaica,18.1096,-77.2975,2/1/20,0,0,0
4629,,Reunion,-21.1151,55.5364,2/1/20,0,0,0
4630,,Turkey,38.9637,35.2433,2/1/20,0,0,0
4631,Gibraltar,United Kingdom,36.1408,-5.3536,2/1/20,0,0,0
4632,"Kitsap, WA",US,47.6477,-122.6413,2/1/20,0,0,0
4633,"Solano, CA",US,38.3105,-121.9018,2/1/20,0,0,0
4634,"Santa Cruz, CA",US,37.0454,-121.958,2/1/20,0,0,0
4635,"Napa, CA",US,38.5025,-122.2654,2/1/20,0,0,0
4636,"Ventura, CA",US,34.3705,-119.1391,2/1/20,0,0,0
4637,"Worcester, MA",US,42.4097,-71.8571,2/1/20,0,0,0
4638,"Gwinnett, GA",US,33.9191,-84.0167,2/1/20,0,0,0
4639,"DeKalb, GA",US,33.7956,-84.2279,2/1/20,0,0,0
4640,"Floyd, GA",US,37.5455,-82.7779,2/1/20,0,0,0
4641,"Fayette, GA",US,33.4502,-84.4803,2/1/20,0,0,0
4642,"Gregg, TX",US,32.4893,-94.8521,2/1/20,0,0,0
4643,"Monmouth, NJ",US,40.2589,-74.124,2/1/20,0,0,0
4644,"Burlington, NJ",US,40.0712,-74.8649,2/1/20,0,0,0
4645,"Camden, NJ",US,39.9259,-75.1196,2/1/20,0,0,0
4646,"Passaic, NJ",US,40.8568,-74.1285,2/1/20,0,0,0
4647,"Union, NJ",US,40.6976,-74.2632,2/1/20,0,0,0
4648,"Eagle, CO",US,39.6553,-106.8287,2/1/20,0,0,0
4649,"Larimer, CO",US,40.6956,-105.5943,2/1/20,0,0,0
4650,"Arapahoe, CO",US,39.6203,-104.3326,2/1/20,0,0,0
4651,"Gunnison, CO",US,38.5458,-106.9253,2/1/20,0,0,0
4652,"Kane, IL",US,41.9879,-88.4016,2/1/20,0,0,0
4653,"Monroe, PA",US,41.0458,-75.2479,2/1/20,0,0,0
4654,"Philadelphia, PA",US,39.9526,-75.1652,2/1/20,0,0,0
4655,"Norfolk, VA",US,36.8508,-76.2859,2/1/20,0,0,0
4656,"Arlington, VA",US,38.8816,-77.09100000000001,2/1/20,0,0,0
4657,"Spotsylvania, VA",US,38.2042,-77.6078,2/1/20,0,0,0
4658,"Loudoun, VA",US,39.0768,-77.6536,2/1/20,0,0,0
4659,"Prince George's, MD",US,38.7849,-76.8721,2/1/20,0,0,0
4660,"Pottawattamie, IA",US,41.3912,-95.4778,2/1/20,0,0,0
4661,"Camden, NC",US,34.2465,-80.607,2/1/20,0,0,0
4662,"Pima, AZ",US,32.0575,-111.6661,2/1/20,0,0,0
4663,"Noble, IN",US,41.4277,-85.355,2/1/20,0,0,0
4664,"Adams, IN",US,39.8522,-77.2865,2/1/20,0,0,0
4665,"Boone, IN",US,40.0106,-86.4997,2/1/20,0,0,0
4666,"Dane, WI",US,43.0186,-89.5498,2/1/20,0,0,0
4667,"Pierce, WI",US,44.7509,-92.3814,2/1/20,0,0,0
4668,"Cuyahoga, OH",US,41.4339,-81.6758,2/1/20,0,0,0
4669,"Weber, UT",US,41.2603,-111.9522,2/1/20,0,0,0
4670,"Bennington County, VT",US,43.0279,-73.135,2/1/20,0,0,0
4671,"Carver County, MN",US,44.8254,-93.7842,2/1/20,0,0,0
4672,"Charlotte County, FL",US,26.8946,-81.9098,2/1/20,0,0,0
4673,"Cherokee County, GA",US,34.2515,-84.4803,2/1/20,0,0,0
4674,"Collin County, TX",US,33.1795,-96.493,2/1/20,0,0,0
4675,"Jefferson County, KY",US,38.1938,-85.6435,2/1/20,0,0,0
4676,"Jefferson Parish, LA",US,29.6499,-90.1121,2/1/20,0,0,0
4677,"Shasta County, CA",US,40.7909,-121.8474,2/1/20,0,0,0
4678,"Spartanburg County, SC",US,34.8606,-81.9535,2/1/20,0,0,0
4679,"Harrison County, KY",US,38.4333,-84.3542,2/1/20,0,0,0
4680,"Johnson County, IA",US,41.6699,-91.5984,2/1/20,0,0,0
4681,"Berkshire County, MA",US,42.3118,-73.1822,2/1/20,0,0,0
4682,"Davidson County, TN",US,36.1343,-86.822,2/1/20,0,0,0
4683,"Douglas County, OR",US,43.1261,-123.2492,2/1/20,0,0,0
4684,"Fresno County, CA",US,36.9859,-119.2321,2/1/20,0,0,0
4685,"Harford County, MD",US,39.5839,-76.3637,2/1/20,0,0,0
4686,"Hendricks County, IN",US,39.8065,-86.5401,2/1/20,0,0,0
4687,"Hudson County, NJ",US,40.7453,-74.0535,2/1/20,0,0,0
4688,"Johnson County, KS",US,38.8454,-94.8521,2/1/20,0,0,0
4689,"Kittitas County, WA",US,47.175,-120.9319,2/1/20,0,0,0
4690,"Manatee County, FL",US,27.4799,-82.3452,2/1/20,0,0,0
4691,"Marion County, OR",US,44.8446,-122.5927,2/1/20,0,0,0
4692,"Okaloosa County, FL",US,30.5773,-86.6611,2/1/20,0,0,0
4693,"Polk County, GA",US,34.0132,-85.1479,2/1/20,0,0,0
4694,"Riverside County, CA",US,33.9533,-117.3961,2/1/20,0,0,0
4695,"Shelby County, TN",US,35.1269,-89.9253,2/1/20,0,0,0
4696,"St. Louis County, MO",US,38.6103,-90.4125,2/1/20,0,0,0
4697,"Suffolk County, NY",US,40.9849,-72.6151,2/1/20,0,0,0
4698,"Ulster County, NY",US,41.8586,-74.3118,2/1/20,0,0,0
4699,"Volusia County, FL",US,29.028000000000002,-81.0755,2/1/20,0,0,0
4700,"Fairfax County, VA",US,38.9085,-77.2405,2/1/20,0,0,0
4701,"Rockingham County, NH",US,42.9931,-71.0498,2/1/20,0,0,0
4702,"Washington, D.C.",US,38.9072,-77.0369,2/1/20,0,0,0
4703,"Montgomery County, PA",US,40.229,-75.3879,2/1/20,0,0,0
4704,"Alameda County, CA",US,37.6017,-121.7195,2/1/20,0,0,0
4705,"Broward County, FL",US,26.1901,-80.3659,2/1/20,0,0,0
4706,"Lee County, FL",US,26.663,-81.9535,2/1/20,0,0,0
4707,"Pinal County, AZ",US,32.8162,-111.2845,2/1/20,0,0,0
4708,"Rockland County, NY",US,41.1489,-73.983,2/1/20,0,0,0
4709,"Saratoga County, NY",US,43.0324,-73.936,2/1/20,0,0,0
4710,"Charleston County, SC",US,32.7957,-79.7848,2/1/20,0,0,0
4711,"Clark County, WA",US,45.7466,-122.5194,2/1/20,0,0,0
4712,"Cobb County, GA",US,33.8999,-84.5641,2/1/20,0,0,0
4713,"Davis County, UT",US,40.9629,-112.0953,2/1/20,0,0,0
4714,"El Paso County, CO",US,38.9108,-104.4723,2/1/20,0,0,0
4715,"Honolulu County, HI",US,21.307,-157.8584,2/1/20,0,0,0
4716,"Jackson County, OR ",US,42.3345,-122.7647,2/1/20,0,0,0
4717,"Jefferson County, WA",US,47.7425,-123.304,2/1/20,0,0,0
4718,"Kershaw County, SC",US,34.3672,-80.5883,2/1/20,0,0,0
4719,"Klamath County, OR",US,42.6953,-121.6142,2/1/20,0,0,0
4720,"Madera County, CA",US,37.2519,-119.6963,2/1/20,0,0,0
4721,"Pierce County, WA",US,47.0676,-122.1295,2/1/20,0,0,0
4722,"Tulsa County, OK",US,36.1593,-95.941,2/1/20,0,0,0
4723,"Douglas County, CO",US,39.2587,-104.9389,2/1/20,0,0,0
4724,"Providence County, RI",US,41.8882,-71.4774,2/1/20,0,0,0
4725,"Chatham County, NC",US,35.7211,-79.1781,2/1/20,0,0,0
4726,"Delaware County, PA",US,39.9078,-75.3879,2/1/20,0,0,0
4727,"Douglas County, NE",US,41.3148,-96.1951,2/1/20,0,0,0
4728,"Fayette County, KY",US,38.0606,-84.4803,2/1/20,0,0,0
4729,"Marion County, IN",US,39.8362,-86.1752,2/1/20,0,0,0
4730,"Middlesex County, MA",US,42.4672,-71.2874,2/1/20,0,0,0
4731,"Nassau County, NY",US,40.6546,-73.5594,2/1/20,0,0,0
4732,"Ramsey County, MN",US,44.9964,-93.0616,2/1/20,0,0,0
4733,"Washoe County, NV",US,40.5608,-119.6035,2/1/20,0,0,0
4734,"Wayne County, PA",US,41.6739,-75.2479,2/1/20,0,0,0
4735,"Yolo County, CA",US,38.7646,-121.9018,2/1/20,0,0,0
4736,"Santa Clara County, CA",US,37.3541,-121.9552,2/1/20,1,0,0
4737,"Clark County, NV",US,36.0796,-115.094,2/1/20,0,0,0
4738,"Fort Bend County, TX",US,29.5693,-95.8143,2/1/20,0,0,0
4739,"Grant County, WA",US,47.1981,-119.3732,2/1/20,0,0,0
4740,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2/1/20,0,0,0
4741,"Williamson County, TN",US,35.9179,-86.8622,2/1/20,0,0,0
4742,"New York County, NY",US,40.7128,-74.006,2/1/20,0,0,0
4743,"Montgomery County, MD",US,39.1547,-77.2405,2/1/20,0,0,0
4744,"Suffolk County, MA",US,42.3601,-71.0589,2/1/20,1,0,0
4745,"Denver County, CO",US,39.7392,-104.9903,2/1/20,0,0,0
4746,"Summit County, CO",US,39.5912,-106.064,2/1/20,0,0,0
4747,"Bergen County, NJ",US,40.9263,-74.077,2/1/20,0,0,0
4748,"Harris County, TX",US,29.7752,-95.3103,2/1/20,0,0,0
4749,"San Francisco County, CA",US,37.7749,-122.4194,2/1/20,0,0,0
4750,"Contra Costa County, CA",US,37.8534,-121.9018,2/1/20,0,0,0
4751,"Orange County, CA",US,33.7879,-117.8531,2/1/20,1,0,0
4752,"Norfolk County, MA",US,42.1767,-71.1449,2/1/20,0,0,0
4753,"Maricopa County, AZ",US,33.2918,-112.4291,2/1/20,1,0,0
4754,"Wake County, NC",US,35.8032,-78.5661,2/1/20,0,0,0
4755,"Westchester County, NY",US,41.122,-73.7949,2/1/20,0,0,0
4756,"Grafton County, NH",US,43.9088,-71.82600000000001,2/1/20,0,0,0
4757,"Hillsborough, FL",US,27.9904,-82.3018,2/1/20,0,0,0
4758,"Placer County, CA",US,39.0916,-120.8039,2/1/20,0,0,0
4759,"San Mateo, CA",US,37.563,-122.3255,2/1/20,0,0,0
4760,"Sonoma County, CA",US,38.578,-122.9888,2/1/20,0,0,0
4761,"Umatilla, OR",US,45.775,-118.7606,2/1/20,0,0,0
4762,"Fulton County, GA",US,33.8034,-84.3963,2/1/20,0,0,0
4763,"Washington County, OR",US,45.547,-123.1386,2/1/20,0,0,0
4764,"Snohomish County, WA",US,48.033,-121.8339,2/1/20,0,0,0
4765,"Humboldt County, CA",US,40.745,-123.8695,2/1/20,0,0,0
4766,"Sacramento County, CA",US,38.4747,-121.3542,2/1/20,0,0,0
4767,"San Diego County, CA",US,32.7157,-117.1611,2/1/20,0,0,0
4768,"San Benito, CA",US,36.5761,-120.9876,2/1/20,0,0,0
4769,"Los Angeles, CA",US,34.0522,-118.2437,2/1/20,1,0,0
4770,"King County, WA",US,47.6062,-122.3321,2/1/20,1,0,0
4771,"Cook County, IL",US,41.7377,-87.6976,2/1/20,2,0,0
4772,"Skagit, WA",US,48.4242,-121.7114,2/1/20,0,0,0
4773,"Thurston, WA",US,46.8646,-122.7696,2/1/20,0,0,0
4774,"Island, WA",US,48.1976,-122.5795,2/1/20,0,0,0
4775,"Whatcom, WA",US,48.8787,-121.9719,2/1/20,0,0,0
4776,"Marin, CA",US,38.0834,-122.7633,2/1/20,0,0,0
4777,"Calaveras, CA",US,38.196,-120.6805,2/1/20,0,0,0
